"","10.10.2006.1","16.10.2006.2b","13.06.2006.1c","13.06.2006.2c","27.06.2006.1","27.06.2006.2","12.07.2006.1b","25.07.2006.1","02.08.2006.1b","02.08.2006.2b","15.08.2006.2a","22.08.2006.1","22.08.2006.2","05.09.2006.2","12.09.2006.2b","26.09.2006.1b","10.10.2007.1","09.05.2007.1","09.05.2007.2","06.07.2007.1","06.07.2007.2","02.08.2007.1","02.08.2007.2","22.08.2007.1","22.08.2007.2","05.09.2007.1","05.09.2007.2","19.09.2007.1","19.09.2007.2","26.09.2007.2","07.10.2008.5b","07.10.2008.6b","27.10.2008.1","27.10.2008.2","22.05.2008.1","01.06.2008.1","25.06.2008.a","25.06.2008.b","15.07.2008.2","04.08.2008.4b","04.08.2008.2b","18.08.2008.4d","29.08.2008.1","03.09.2008.2b","17.09.2008.1d","17.09.2008.3b","15.10.2009.1","15.10.2009.p2","20.05.2009.1","20.05.2009.2","08.07.2009.1","08.07.2009.2","12.07.2009.2b","25.07.2009.b","25.07.2009.p2","08.08.2009.p2","22.08.2009.1","22.08.2009.p1","02.09.2009.1","02.09.2009.2","16.09.2009.1","16.09.2009.2","23.09.2009.1","23.09.2009.2","19.10.2010.1","19.10.2010.2","05.05.2010.1","05.05.2010.2","16.06.2010.1","16.06.2010.2","05.07.2010.1","12.07.2010.1","12.07.2010.2","26.07.2010.1","10.08.2010.1","10.08.2010.2","22.08.2010.1","16.09.2010.1","16.09.2010.2","12.10.2011.1","12.10.2011.2","15.05.2011.1","21.06.2011.1","05.07.2011.1","05.07.2011.2","19.07.2011.1","19.07.2011.2","09.08.2011.1","09.08.2011.2","23.08.2011.1","23.08.2011.2","12.09.2011.1","12.09.2011.2","17.10.2012.1","17.10.2012.2","24.04.2012.1","07.06.2012.1","07.06.2012.2","20.07.2012.1","20.07.2012.2","14.08.2012.1","14.08.2012.2","17.09.2012.2","23.10.2013.1","23.10.2013.2","05.06.2013.1","05.06.2013.2","03.07.2013.1","03.07.2013.2","16.08.2013.1","27.08.2013.1","17.09.2013.1","17.09.2013.2"
"ASV_1194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,35,0,0,0,0,0,0,0,0,0,0,0,83,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,54,19,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"ASV_1195",0,0,0,0,0,0,0,0,0,0,6,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,5,18,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,72,15,0,22,13,0,0,0,0,0,0,0,0,0,0
"ASV_1197",0,0,0,0,0,0,0,0,0,5,0,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,64,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,16,7,0,0,0,0,24,10,0,23,11,0,0,0,0,0,5,0,0,0,0
"ASV_1198",0,0,0,0,0,0,0,0,7,30,0,0,7,0,0,0,0,0,0,0,0,58,67,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1199",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,14,31,11,17,34,31,0,0,0,0,0,0,0,2,0,0,0,31,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1203",0,0,0,0,0,0,0,136,0,27,12,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,11,3,3,2,0,0,0,0,0,0,0,0,0,0,0
"ASV_1204",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,128,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,8,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1207",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,31,10,12,0,0,11,0,0,0,0,0,0,0,10,0,0,0,45,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV_1212",2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,20,20,4,0,9,0,3,2,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,6,10,9,6,0,0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,12,3,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1213",4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,8,4,18,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,12,9,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
"ASV_1216",0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,5,31,0,54,40,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
"ASV_1217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,39,11,6,13,0,0,0,0,0,0,0,4,96,0,0,0,0,0,0,0,10,0,0,0
"ASV_1218",0,0,0,0,0,0,0,0,8,16,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,0,0,0,0,0,0,0,0,0,26,0,13,5,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0,36,0,0,0
"ASV_1219",0,0,0,0,0,0,5,0,0,0,7,13,33,4,0,0,0,0,0,0,3,0,5,0,0,9,0,0,0,12,2,5,0,0,0,0,0,0,0,0,0,3,5,0,56,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,28,3,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0
"ASV_1220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,4,0,3,0,2,3,17,0,0,0,7,31,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,28,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1222",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,13,0,0,59,26,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
"ASV_1223",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,0,0,0,0,9,6,56,42,18,20,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"ASV_1225",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,25,0,0,0,0,0,0,0,24,11,16,16,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,11,0,0,0,0,0,0,0,8,0,0,0,0,7,7,3,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"ASV_1226",10,0,5,0,34,0,46,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,6,60,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1228",0,3,0,0,6,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0,0,0,0,0,21,0,0,5,0,0,4,5,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"ASV_1233",0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,7,0,3,10,2,0,0,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
"ASV_1236",0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,15,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,27,0,0,0,0,0,0,0,0,0,0,57,6,16,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"ASV_1239",13,0,0,0,39,37,0,0,0,0,0,8,19,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,2,7,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"ASV_1245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,16,0,0,0,0,6,4,0,18,12,0,2,0,0,0,0,0,0,0,0,0,57,0,3,0,0,3,0,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,0,18,0,0,3,0
"ASV_1247",0,0,0,0,0,0,0,0,21,63,47,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,7,0,5,8,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1249",0,0,0,0,9,0,0,0,0,0,0,0,0,30,5,20,0,0,0,0,2,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
"ASV_1252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,8,0,0,11,0,45,30,0,0,0,0,0,0,0,0,0,24,5,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1255",0,0,0,0,0,0,0,3,0,0,11,0,3,18,0,0,0,0,0,0,0,11,20,0,0,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,47,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0
"ASV_1257",0,7,9,9,0,0,0,0,0,9,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,0,5,0,0,0,0,0,5,9,8,11,3,8,24,4,4,6,0
"ASV_1258",0,0,0,0,11,12,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,0,0,0,0,0,0,0,0,27,0,0,48,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"ASV_1261",0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,12,0,9,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,55,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1263",0,0,0,0,65,25,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,4,0,0,0,0,0,40,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1265",4,0,0,0,0,0,0,0,21,53,12,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,26
"ASV_1267",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,13,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,31,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,28,5,6,0,0,0,0,0,0,0,0,0,0,0
"ASV_1270",0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,7,36,10,0,0,0,0,0,0,0,0,0,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,0,0,0,0,0,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1272",58,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,17,8,32,11,8,9,9,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1284",0,0,0,0,0,0,0,0,0,8,6,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,0,0,34,41,17,14,14,24,0,0,0,0,0,12,3,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV_1285",39,6,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,5,4,0,0,8,19,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,22,0,0,0,0,0,4,0,6,23,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,8,0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"ASV_1288",0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,13,10,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,46,0,0,43,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1295",0,0,0,0,0,0,0,0,0,0,6,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,7,0,6,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1297",5,4,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,39,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1299",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,0,0,0,0,0,0,4,0,0,0,0,35,0,0,0,0,0,24,0,6,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,22,0,0,0,0,0,0
"ASV_1304",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,22,2,9,162,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ASV_1310",0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,8,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,0,20,21,0,0,21,5,6,4,0,0,0,0,0,66,0,0,10,3,0,0,0,0,0,0,10,0,0,0
"ASV_1321",0,0,5,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,7,0,0,0,0,0,0,0,0,0,20,0,66,5,0,0,0,0,7,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,4,2
"ASV_1325",0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,6,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,9,0,21,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1328",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"ASV_1331",7,0,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,2,4,0,0,0,0,0,0,7,9,56,30,0,0,0,0,0,0,11,0,0,4,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,33,2,4,8,0,0,0,0,0,0,0,0,0,0,35,20,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0,0,0,0,0,3,0,0
"ASV_1337",11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,19,10,0,16,22,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"ASV_1344",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,43,21,0,3,0,0,0,0,0,0,0,19,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6
"ASV_1352",0,0,0,0,0,0,0,0,6,13,0,6,20,14,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,6,8,4,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,0,0,11,11,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,7,0,0,0
"ASV_1357",6,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,7,17,31,18,0,4,0,0,0,0,0,0,0,0,0,0,18,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,8,2,15,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,12,0,11,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
"ASV_1363",12,6,0,0,4,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,8,3,3,5,11,0,11,21,13,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0
